wall_time,session_t,loop,a0,a1,d0,d1,leg_s,dwell_s,holonomy_rad,berry_norm,loop_area,return_error,snapshots,fps_mean
1782076654614,1010.663,1,2.000,3.500,3,5,20.0,4.0,-0.613375,-0.195243,3.00000,0.000000,93,18.9
1782076754903,1110.952,1,3.500,2.000,3,5,20.0,4.0,1.259971,0.401061,-3.00000,0.000000,93,18.9
1782076855196,1211.245,1,2.000,3.500,3,5,20.0,4.0,-0.600582,-0.191171,3.00000,0.000000,92,19.3
1782076955524,1311.573,1,3.500,2.000,3,5,20.0,4.0,1.180989,0.375920,-3.00000,0.000000,93,19.3
1782077055802,1411.851,1,2.000,3.500,3,5,20.0,4.0,-0.690040,-0.219647,3.00000,0.000000,93,19.7
1782080629410,2288.881,1,2.000,3.500,3,5,20.0,4.0,-1.269966,-0.404243,3.00000,0.415242,93,18.4
1782080792628,2452.099,1,3.500,2.000,3,5,20.0,4.0,0.678389,0.215938,-3.00000,0.040830,93,18.8
1782080917194,2576.665,1,2.000,3.500,3,5,20.0,4.0,-0.472377,-0.150362,3.00000,0.415242,93,18.9
1782081028083,2687.554,1,2.000,3.500,3,5,20.0,4.0,-0.810915,-0.258122,3.00000,0.415242,93,18.9
1782081128436,2787.907,1,3.500,2.000,3,5,20.0,4.0,1.716113,0.546256,-3.00000,0.040830,93,19.1
1782081228702,2888.173,1,2.000,3.500,3,5,20.0,4.0,-0.851475,-0.271033,3.00000,0.415242,93,19.0
1782081328996,2988.467,1,3.500,2.000,3,5,20.0,4.0,1.217906,0.387672,-3.00000,0.037063,93,19.0
1782081429287,3088.758,1,2.000,3.500,3,5,20.0,4.0,-1.533446,-0.488111,3.00000,0.415242,93,18.9
1782081529524,3188.995,1,3.500,2.000,3,5,20.0,4.0,0.754049,0.240021,-3.00000,0.040830,93,18.9
1782081629851,3289.322,1,2.000,3.500,3,5,20.0,4.0,-0.659493,-0.209923,3.00000,0.415242,93,18.9
1782089271607,1217.826,1,2.750,3.500,3,5,6.0,0.5,0.066243,0.021086,1.50000,0.000000,51,19.8
1782089301864,1248.083,1,3.500,2.750,3,5,6.0,0.5,-0.050614,-0.016111,-1.50000,0.000000,51,19.8
1782089332104,1278.323,1,2.750,3.500,3,5,6.0,0.5,-0.007681,-0.002445,1.50000,0.000000,51,19.7
1782089362346,1308.565,1,3.500,2.750,3,5,6.0,0.5,-0.199926,-0.063638,-1.50000,0.000000,51,19.7
1782089392532,1338.751,1,2.750,3.500,3,5,6.0,0.5,-0.046025,-0.014650,1.50000,0.000000,51,19.8
1782089422737,1368.956,1,3.500,2.750,3,5,6.0,0.5,-0.240899,-0.076681,-1.50000,0.000000,51,19.8
1782089452948,1399.167,1,2.750,3.500,3,5,6.0,0.5,0.009461,0.003011,1.50000,0.000000,51,19.7
1782089483200,1429.419,1,3.500,2.750,3,5,6.0,0.5,-0.095724,-0.030470,-1.50000,0.000000,51,19.8
1782089513434,1459.653,1,2.750,3.500,3,5,6.0,0.5,0.009689,0.003084,1.50000,0.000000,51,19.7
1782089543656,1489.875,1,3.500,2.750,3,5,6.0,0.5,-0.205823,-0.065515,-1.50000,0.000000,51,19.6
1782089572976,1519.195,1,2.000,3.500,3,5,6.0,0.5,-0.803364,-0.255719,3.00000,0.000000,63,19.8
1782089603228,1549.447,1,3.500,2.000,3,5,6.0,0.5,0.664363,0.211473,-3.00000,0.000000,63,19.7
1782089633396,1579.615,1,2.000,3.500,3,5,6.0,0.5,-0.696202,-0.221608,3.00000,0.000000,63,19.7
1782089663603,1609.822,1,3.500,2.000,3,5,6.0,0.5,0.645866,0.205586,-3.00000,0.000000,63,19.8
1782089693819,1640.038,1,2.000,3.500,3,5,6.0,0.5,-0.774028,-0.246381,3.00000,0.000000,63,19.7
1782089724018,1670.237,1,3.500,2.000,3,5,6.0,0.5,1.161030,0.369567,-3.00000,0.000000,63,19.6
1782089754233,1700.452,1,2.000,3.500,3,5,6.0,0.5,-0.855656,-0.272364,3.00000,0.000000,63,19.8
1782089784433,1730.652,1,3.500,2.000,3,5,6.0,0.5,0.613820,0.195385,-3.00000,0.000000,63,19.8
1782089814690,1760.909,1,2.000,3.500,3,5,6.0,0.5,-1.146910,-0.365073,3.00000,0.000000,63,19.8
1782089844901,1791.120,1,3.500,2.000,3,5,6.0,0.5,0.732719,0.233232,-3.00000,0.000000,63,19.8
1782089874136,1820.355,1,2.000,4.000,3,5,6.0,0.5,-1.078085,-0.343165,4.00000,0.000000,65,19.7
1782089904405,1850.624,1,4.000,2.000,3,5,6.0,0.5,0.669136,0.212992,-4.00000,0.000000,65,19.8
1782089934624,1880.843,1,2.000,4.000,3,5,6.0,0.5,-1.270929,-0.404549,4.00000,0.000000,65,19.7
1782089964858,1911.077,1,4.000,2.000,3,5,6.0,0.5,0.692820,0.220531,-4.00000,0.000000,65,19.7
1782089995121,1941.340,1,2.000,4.000,3,5,6.0,0.5,-0.661140,-0.210447,4.00000,0.000000,65,19.7
1782090025330,1971.549,1,4.000,2.000,3,5,6.0,0.5,0.687044,0.218693,-4.00000,0.000000,65,19.7
1782090055547,2001.766,1,2.000,4.000,3,5,6.0,0.5,-0.695383,-0.221347,4.00000,0.000000,65,19.7
1782090085783,2032.002,1,4.000,2.000,3,5,6.0,0.5,1.610268,0.512564,-4.00000,0.000000,65,19.7
1782090116022,2062.241,1,2.000,4.000,3,5,6.0,0.5,-0.767410,-0.244274,4.00000,0.000000,65,19.8
1782090146227,2092.446,1,4.000,2.000,3,5,6.0,0.5,1.261469,0.401538,-4.00000,0.000000,65,19.9
1782152920928,394.526,1,2.750,3.500,3,5,6.0,0.5,0.060236,0.019174,1.50000,0.000000,51,19.9
1782152951191,424.789,1,3.500,2.750,3,5,6.0,0.5,-0.227430,-0.072393,-1.50000,0.000000,51,19.8
1782152981359,454.957,1,2.750,3.500,3,5,6.0,0.5,0.095076,0.030264,1.50000,0.000000,51,19.8
1782153011650,485.248,1,3.500,2.750,3,5,6.0,0.5,-0.233318,-0.074267,-1.50000,0.000000,52,19.8
1782153041819,515.417,1,2.750,3.500,3,5,6.0,0.5,0.038515,0.012260,1.50000,0.000000,51,19.8
1782153072010,545.608,1,3.500,2.750,3,5,6.0,0.5,-0.166096,-0.052870,-1.50000,0.000000,51,19.8
1782153102196,575.794,1,2.750,3.500,3,5,6.0,0.5,0.063014,0.020058,1.50000,0.000000,51,19.9
1782153132362,605.960,1,3.500,2.750,3,5,6.0,0.5,-0.170949,-0.054415,-1.50000,0.000000,51,19.5
1782153162564,636.162,1,2.750,3.500,3,5,6.0,0.5,0.093633,0.029804,1.50000,0.000000,51,20.0
1782153192884,666.482,1,3.500,2.750,3,5,6.0,0.5,-0.342421,-0.108996,-1.50000,0.000000,52,20.0
1782153222180,695.778,1,2.000,3.500,3,5,6.0,0.5,-0.502034,-0.159802,3.00000,0.000000,65,20.1
1782153252513,726.111,1,3.500,2.000,3,5,6.0,0.5,0.555764,0.176905,-3.00000,0.000000,65,20.1
1782153282775,756.373,1,2.000,3.500,3,5,6.0,0.5,-0.372331,-0.118517,3.00000,0.000000,65,20.1
1782153312989,786.587,1,3.500,2.000,3,5,6.0,0.5,1.433468,0.456287,-3.00000,0.000000,63,19.7
1782153343164,816.762,1,2.000,3.500,3,5,6.0,0.5,-0.566778,-0.180411,3.00000,0.000000,63,19.7
1782153373378,846.976,1,3.500,2.000,3,5,6.0,0.5,0.792851,0.252372,-3.00000,0.000000,63,19.8
1782153403598,877.196,1,2.000,3.500,3,5,6.0,0.5,-1.673661,-0.532743,3.00000,0.000000,63,19.3
1782153433851,907.449,1,3.500,2.000,3,5,6.0,0.5,0.559640,0.178139,-3.00000,0.000000,64,19.3
1782153464129,937.727,1,2.000,3.500,3,5,6.0,0.5,-0.794068,-0.252760,3.00000,0.000000,63,19.3
1782153494341,967.939,1,3.500,2.000,3,5,6.0,0.5,0.596974,0.190023,-3.00000,0.000000,62,19.4
1782153523672,997.270,1,2.000,4.000,3,5,6.0,0.5,-1.076225,-0.342573,4.00000,0.000000,65,19.4
1782153553959,1027.557,1,4.000,2.000,3,5,6.0,0.5,0.892259,0.284015,-4.00000,0.000000,65,19.0
1782153584181,1057.779,1,2.000,4.000,3,5,6.0,0.5,-0.611571,-0.194669,4.00000,0.000000,66,19.3
1782153614487,1088.085,1,4.000,2.000,3,5,6.0,0.5,0.751002,0.239051,-4.00000,0.000000,66,9.4
1782153645340,1118.938,1,2.000,4.000,3,5,6.0,0.5,-0.691563,-0.220131,4.00000,0.000000,54,8.5
1782153675751,1149.349,1,4.000,2.000,3,5,6.0,0.5,0.461092,0.146770,-4.00000,0.000000,65,11.7
1782153706085,1179.683,1,2.000,4.000,3,5,6.0,0.5,-0.950353,-0.302507,4.00000,0.000000,72,11.8
1782153736375,1209.973,1,4.000,2.000,3,5,6.0,0.5,0.571120,0.181793,-4.00000,0.000000,73,11.7
1782153766648,1240.246,1,2.000,4.000,3,5,6.0,0.5,-0.417925,-0.133030,4.00000,0.000000,73,11.5
1782153796971,1270.569,1,4.000,2.000,3,5,6.0,0.5,1.433589,0.456325,-4.00000,0.000000,72,12.0
1782154390366,117.458,1,2.750,3.500,3,5,6.0,0.5,0.057858,0.018417,1.50000,0.000000,52,20.2
1782154420590,147.682,1,3.500,2.750,3,5,6.0,0.5,-0.171964,-0.054738,-1.50000,0.000000,53,20.1
1782154450837,177.929,1,2.750,3.500,3,5,6.0,0.5,0.075865,0.024148,1.50000,0.000000,52,20.2
1782154513366,240.458,1,2.750,3.500,3,5,6.0,0.5,-0.038143,-0.012141,1.50000,0.000000,52,18.9
1782154543632,270.724,1,3.500,2.750,3,5,6.0,0.5,-0.107092,-0.034088,-1.50000,0.000000,51,19.9
1782154573854,300.946,1,2.750,3.500,3,5,6.0,0.5,0.059008,0.018783,1.50000,0.000000,51,18.5
1782154604128,331.220,1,3.500,2.750,3,5,6.0,0.5,-0.157492,-0.050131,-1.50000,0.000000,51,19.0
1782154634313,361.405,1,2.750,3.500,3,5,6.0,0.5,0.103612,0.032981,1.50000,0.000000,51,20.0
1782154664602,391.694,1,3.500,2.750,3,5,6.0,0.5,-0.158535,-0.050463,-1.50000,0.000000,51,20.0
1782154694957,422.049,1,2.750,3.500,3,5,6.0,0.5,0.100166,0.031884,1.50000,0.000000,51,20.1
1782154725245,452.337,1,3.500,2.750,3,5,6.0,0.5,-0.013530,-0.004307,-1.50000,0.000000,53,20.0
1782154755504,482.596,1,2.750,3.500,3,5,6.0,0.5,0.086249,0.027454,1.50000,0.000000,51,20.1
1782154785777,512.869,1,3.500,2.750,3,5,6.0,0.5,-0.195348,-0.062181,-1.50000,0.000000,51,19.7
1782154815045,542.137,1,2.000,3.500,3,5,6.0,0.5,-2.848634,-0.906748,3.00000,0.000000,63,20.0
1782154845280,572.372,1,3.500,2.000,3,5,6.0,0.5,0.524940,0.167094,-3.00000,0.000000,63,20.1
1782154875552,602.644,1,2.000,3.500,3,5,6.0,0.5,-0.486849,-0.154969,3.00000,0.000000,63,19.3
1782154905747,632.839,1,3.500,2.000,3,5,6.0,0.5,0.574727,0.182941,-3.00000,0.000000,63,19.5
1782154935972,663.064,1,2.000,3.500,3,5,6.0,0.5,-2.921749,-0.930022,3.00000,0.000000,63,19.3
1782154966278,693.370,1,3.500,2.000,3,5,6.0,0.5,0.487247,0.155096,-3.00000,0.000000,63,19.3
1782154996627,723.719,1,2.000,3.500,3,5,6.0,0.5,-0.582136,-0.185300,3.00000,0.000000,62,19.1
1782155026931,754.023,1,3.500,2.000,3,5,6.0,0.5,0.499198,0.158900,-3.00000,0.000000,61,19.2
1782155057357,784.449,1,2.000,3.500,3,5,6.0,0.5,-0.504742,-0.160664,3.00000,0.000000,61,7.9
1782155088079,815.171,1,3.500,2.000,3,5,6.0,0.5,0.633043,0.201504,-3.00000,0.000000,55,8.3
1782155118094,845.186,1,2.000,4.000,3,5,6.0,0.5,-0.506331,-0.161170,4.00000,0.000000,57,8.0
1782155148834,875.926,1,4.000,2.000,3,5,6.0,0.5,0.717242,0.228305,-4.00000,0.000000,56,7.6
1782155179395,906.487,1,2.000,4.000,3,5,6.0,0.5,0.829472,0.264029,4.00000,0.000000,61,19.5
1782155209705,936.797,1,4.000,2.000,3,5,6.0,0.5,0.409602,0.130380,-4.00000,0.000000,67,19.4
1782155239953,967.045,1,2.000,4.000,3,5,6.0,0.5,-0.367909,-0.117109,4.00000,0.000000,65,18.3
1782155270192,997.284,1,4.000,2.000,3,5,6.0,0.5,0.489341,0.155762,-4.00000,0.000000,65,19.4
1782155300547,1027.639,1,2.000,4.000,3,5,6.0,0.5,-0.417195,-0.132797,4.00000,0.000000,72,18.8
1782155330895,1057.987,1,4.000,2.000,3,5,6.0,0.5,1.039795,0.330977,-4.00000,0.000000,68,19.1
1782155361200,1088.292,1,2.000,4.000,3,5,6.0,0.5,-0.444349,-0.141441,4.00000,0.000000,68,18.4
1782155391505,1118.597,1,4.000,2.000,3,5,6.0,0.5,0.460617,0.146619,-4.00000,0.000000,71,18.9
1782155584161,1311.253,1,1.000,4.500,1,7,30.0,0.5,-0.346170,-0.110189,21.00000,0.000000,205,19.0
1782155710560,1437.652,1,4.500,1.000,1,7,30.0,0.5,0.646351,0.205740,-21.00000,0.000000,202,19.1
1782155836867,1563.959,1,1.000,4.500,1,7,30.0,0.5,-0.407900,-0.129838,21.00000,0.000000,204,18.9
1782155963190,1690.282,1,4.500,1.000,1,7,30.0,0.5,0.456628,0.145349,-21.00000,0.000000,204,19.1
1782156089462,1816.554,1,1.000,4.500,1,7,30.0,0.5,-0.449586,-0.143108,21.00000,0.000000,204,19.2
1782156215761,1942.853,1,4.500,1.000,1,7,30.0,0.5,0.545447,0.173621,-21.00000,0.000000,204,19.1
1782156342087,2069.179,1,1.000,4.500,1,7,30.0,0.5,-0.394175,-0.125470,21.00000,0.000000,203,19.1
1782156468413,2195.505,1,4.500,1.000,1,7,30.0,0.5,0.443466,0.141160,-21.00000,0.000000,204,18.9
1782156594715,2321.807,1,1.000,4.500,1,7,30.0,0.5,-0.405407,-0.129045,21.00000,0.000000,205,19.1
1782156721016,2448.108,1,4.500,1.000,1,7,30.0,0.5,0.368345,0.117248,-21.00000,0.000000,205,19.2
1782156847247,2574.339,1,1.000,4.500,1,7,30.0,0.5,-0.485074,-0.154404,21.00000,0.000000,203,19.0
1782156973542,2700.634,1,4.500,1.000,1,7,30.0,0.5,0.478294,0.152246,-21.00000,0.000000,204,19.2
1782157099814,2826.906,1,1.000,4.500,1,7,30.0,0.5,-0.480676,-0.153004,20.99999,0.000000,204,19.0
1782157226159,2953.251,1,4.500,1.000,1,7,30.0,0.5,0.469926,0.149582,-21.00000,0.000000,203,19.1
1782157352442,3079.534,1,1.000,4.500,1,7,30.0,0.5,-0.405562,-0.129095,21.00000,0.000000,204,19.3
1782157478786,3205.878,1,4.500,1.000,1,7,30.0,0.5,0.430648,0.137080,-21.00000,0.000000,204,19.3
1782253534486,221.899,1,1.000,4.500,1,7,20.0,4.0,-0.365477,-0.116335,20.99999,0.000000,177,19.8
1782253634812,322.225,1,4.500,1.000,1,7,20.0,4.0,0.435196,0.138527,-21.00000,0.000000,176,19.8
1782253735188,422.601,1,1.000,4.500,1,7,20.0,4.0,-0.393346,-0.125206,20.99999,0.000000,176,19.6
1782253835538,522.951,1,4.500,1.000,1,7,20.0,4.0,0.555901,0.176949,-21.00000,0.000000,175,19.7
1782253935845,623.258,1,1.000,4.500,1,7,20.0,4.0,-0.382411,-0.121725,21.00000,0.000000,176,19.6
1782254036088,723.501,1,4.500,1.000,1,7,20.0,4.0,0.531184,0.169081,-21.00000,0.000000,177,19.7
1782254136348,823.761,1,1.000,4.500,1,7,20.0,4.0,-0.418881,-0.133334,21.00000,0.000000,176,19.7
1782254236610,924.023,1,4.500,1.000,1,7,20.0,4.0,0.425763,0.135525,-21.00000,0.000000,176,19.8
1782254336860,1024.273,1,1.000,4.500,1,7,20.0,4.0,-0.369624,-0.117655,21.00000,0.000000,176,19.7
1782254437142,1124.555,1,4.500,1.000,1,7,20.0,4.0,0.371944,0.118394,-21.00000,0.000000,176,19.7
1782254537494,1224.907,1,1.000,4.500,1,7,20.0,4.0,-0.321227,-0.102250,21.00000,0.000000,176,19.8
1782254637852,1325.265,1,4.500,1.000,1,7,20.0,4.0,0.478451,0.152296,-21.00000,0.000000,177,19.7
1782254738153,1425.566,1,1.000,4.500,1,7,20.0,4.0,-0.440838,-0.140323,21.00001,0.000000,177,19.0
1782254838448,1525.861,1,4.500,1.000,1,7,20.0,4.0,0.415673,0.132313,-21.00000,0.000000,176,19.0
1782254938736,1626.149,1,1.000,4.500,1,7,20.0,4.0,-0.378696,-0.120543,21.00000,0.000000,174,19.0
1782255039020,1726.433,1,4.500,1.000,1,7,20.0,4.0,0.446642,0.142171,-21.00000,0.000000,172,19.1
1782424018671,527.344,1,2.000,3.500,3,5,20.0,4.0,-1.284510,-0.408872,3.00000,0.000000,91,19.6
1782424122020,630.693,1,3.500,2.000,3,5,20.0,4.0,0.761175,0.242290,-3.00000,0.000000,91,19.7
1782427635446,146.991,1,2.000,3.500,3,5,20.0,4.0,-0.713235,-0.227030,3.00000,0.000000,91,19.6
1782427762188,273.733,1,2.000,3.500,3,5,20.0,4.0,-0.595628,-0.189594,3.00000,0.000000,92,19.4
1782427862582,374.127,1,3.500,2.000,3,5,20.0,4.0,0.784224,0.249626,-3.00000,0.000000,93,19.2
1782427963002,474.547,1,2.000,3.500,3,5,20.0,4.0,-0.700957,-0.223121,3.00000,0.000000,93,18.5
1782428063431,574.976,1,3.500,2.000,3,5,20.0,4.0,1.462325,0.465472,-3.00000,0.000000,91,19.1
1782428163771,675.316,1,2.000,3.500,3,5,20.0,4.0,-0.666300,-0.212090,3.00000,0.000000,93,19.1
1782428264158,775.703,1,3.500,2.000,3,5,20.0,4.0,0.635118,0.202164,-3.00000,0.000000,93,19.1
1782428364470,876.015,1,2.000,3.500,3,5,20.0,4.0,-0.808649,-0.257401,3.00000,0.000000,93,19.3
1782428464798,976.343,1,3.500,2.000,3,5,20.0,4.0,0.794137,0.252782,-3.00000,0.000000,93,20.5
1782428565056,1076.601,1,2.000,3.500,3,5,20.0,4.0,-0.492338,-0.156716,3.00000,0.000000,93,20.8
1782428665248,1176.793,1,3.500,2.000,3,5,20.0,4.0,1.150827,0.366320,-3.00000,0.000000,92,19.2
1782428765532,1277.077,1,2.000,3.500,3,5,20.0,4.0,-1.144768,-0.364391,3.00000,0.000000,93,19.1
1782428865829,1377.374,1,3.500,2.000,3,5,20.0,4.0,0.726993,0.231409,-3.00000,0.000000,93,19.1
1782429076544,1588.089,1,2.750,3.500,3,5,6.0,0.5,0.047697,0.015182,1.50000,0.000000,51,19.0
1782429106825,1618.370,1,3.500,2.750,3,5,6.0,0.5,-0.098091,-0.031223,-1.50000,0.000000,51,19.0
1782429137170,1648.715,1,2.750,3.500,3,5,6.0,0.5,0.050717,0.016144,1.50000,0.000000,50,18.9
1782429167456,1679.001,1,3.500,2.750,3,5,6.0,0.5,-0.182875,-0.058211,-1.50000,0.000000,51,19.2
1782429197745,1709.290,1,2.750,3.500,3,5,6.0,0.5,0.069433,0.022101,1.50000,0.000000,51,19.2
1782429228112,1739.658,1,3.500,2.750,3,5,6.0,0.5,-0.270067,-0.085965,-1.50000,0.000000,51,19.1
1782429258448,1769.993,1,2.750,3.500,3,5,6.0,0.5,0.090618,0.028845,1.50000,0.000000,51,19.0
1782429288728,1800.273,1,3.500,2.750,3,5,6.0,0.5,-0.199999,-0.063662,-1.50000,0.000000,51,19.2
1782429319034,1830.579,1,2.750,3.500,3,5,6.0,0.5,0.027019,0.008601,1.50000,0.000000,51,19.1
1782429349316,1860.861,1,3.500,2.750,3,5,6.0,0.5,-0.136770,-0.043535,-1.50000,0.000000,51,19.1
1782429378691,1890.236,1,2.000,3.500,3,5,6.0,0.5,-0.819768,-0.260940,3.00000,0.000000,65,19.0
1782429408993,1920.538,1,3.500,2.000,3,5,6.0,0.5,0.533226,0.169731,-3.00000,0.000000,61,19.0
1782429439274,1950.819,1,2.000,3.500,3,5,6.0,0.5,-1.126392,-0.358542,3.00000,0.000000,63,19.0
1782429469651,1981.196,1,3.500,2.000,3,5,6.0,0.5,0.944375,0.300604,-3.00000,0.000000,62,19.0
1782429499965,2011.510,1,2.000,3.500,3,5,6.0,0.5,-0.539914,-0.171860,3.00000,0.000000,64,19.1
1782429530276,2041.821,1,3.500,2.000,3,5,6.0,0.5,0.690231,0.219707,-3.00000,0.000000,65,18.5
1782429560594,2072.139,1,2.000,3.500,3,5,6.0,0.5,-0.829086,-0.263906,3.00000,0.000000,68,18.7
1782429590945,2102.490,1,3.500,2.000,3,5,6.0,0.5,1.263770,0.402270,-3.00000,0.000000,66,18.7
1782429621268,2132.813,1,2.000,3.500,3,5,6.0,0.5,-1.251594,-0.398395,3.00000,0.000000,68,18.7
1782429651539,2163.084,1,3.500,2.000,3,5,6.0,0.5,0.717564,0.228408,-3.00000,0.000000,69,19.0
1782429680895,2192.440,1,2.000,4.000,3,5,6.0,0.5,-0.557909,-0.177588,4.00000,0.000000,68,18.9
1782429711195,2222.740,1,4.000,2.000,3,5,6.0,0.5,0.942535,0.300018,-4.00000,0.000000,71,18.1
1782429741538,2253.083,1,2.000,4.000,3,5,6.0,0.5,-0.731094,-0.232714,4.00000,0.051797,73,18.2
1782429771931,2283.476,1,4.000,2.000,3,5,6.0,0.5,1.232882,0.392439,-4.00000,0.077992,74,18.6
1782429802273,2313.818,1,2.000,4.000,3,5,6.0,0.5,-0.882609,-0.280943,4.00000,0.011273,72,18.4
1782429832630,2344.175,1,4.000,2.000,3,5,6.0,0.5,0.846877,0.269569,-4.00000,0.000000,75,18.4
1782429863027,2374.572,1,2.000,4.000,3,5,6.0,0.5,-0.780409,-0.248412,4.00000,0.000000,74,18.9
1782429893352,2404.897,1,4.000,2.000,3,5,6.0,0.5,0.883742,0.281304,-4.00000,0.000000,71,18.3
1782429923648,2435.193,1,2.000,4.000,3,5,6.0,0.5,-0.758693,-0.241500,4.00000,0.000000,73,18.6
1782429954155,2465.700,1,4.000,2.000,3,5,6.0,0.5,0.760535,0.242086,-4.00000,0.000000,71,11.5
1782510728399,352.911,1,2.000,3.500,3,5,20.0,4.0,-0.664400,-0.211485,3.00000,0.000000,93,18.9
1782510949993,574.505,1,2.000,3.500,3,5,20.0,4.0,-1.153790,-0.367263,3.00000,0.256519,93,18.4
1782511050399,674.911,1,3.500,2.000,3,5,20.0,4.0,0.488936,0.155633,-3.00000,0.100751,93,18.2
1782511150865,775.377,1,2.000,3.500,3,5,20.0,4.0,-1.243674,-0.395874,3.00000,0.256519,93,18.0
1782511251217,875.729,1,3.500,2.000,3,5,20.0,4.0,0.698071,0.222203,-3.00000,0.100751,93,18.4
1782511351497,976.009,1,2.000,3.500,3,5,20.0,4.0,-0.853919,-0.271811,3.00000,0.000000,93,17.7
1782511451786,1076.298,1,3.500,2.000,3,5,20.0,4.0,1.299453,0.413629,-3.00000,0.000000,92,17.7
1782511552115,1176.627,1,2.000,3.500,3,5,20.0,4.0,-1.032334,-0.328602,3.00000,0.000000,93,18.4
1782511652940,1277.452,1,3.500,2.000,3,5,20.0,4.0,0.810225,0.257903,-3.00000,0.000000,93,18.4
1782511753246,1377.758,1,2.000,3.500,3,5,20.0,4.0,-1.565396,-0.498281,3.00000,0.000000,93,18.0
1782511853484,1477.996,1,3.500,2.000,3,5,20.0,4.0,1.078568,0.343319,-3.00000,0.000000,93,18.0
1782511953769,1578.281,1,2.000,3.500,3,5,20.0,4.0,-0.516193,-0.164309,3.00000,0.000000,93,18.0
1782512054070,1678.582,1,3.500,2.000,3,5,20.0,4.0,0.644103,0.205024,-3.00000,0.000000,93,18.0
1782512540166,261.318,1,1.000,4.500,1,5,16.0,4.0,-0.620836,-0.197618,14.00000,0.000000,147,19.4
1782512620523,341.675,1,4.500,1.000,1,5,16.0,4.0,0.561757,0.178813,-14.00000,0.000000,146,19.5
1782512704751,425.903,1,1.000,4.500,1,5,16.0,4.0,-0.585362,-0.186326,14.00000,0.000000,153,19.2
1782512789099,510.251,1,4.500,1.000,1,5,16.0,4.0,0.582389,0.185380,-14.00000,0.000000,147,19.2
1782512873284,594.436,1,1.000,4.500,1,5,16.0,4.0,-0.572244,-0.182151,14.00000,0.000000,146,19.2
1782512957536,678.688,1,4.500,1.000,1,5,16.0,4.0,0.509533,0.162189,-14.00000,0.000000,145,19.2
1782513041858,763.010,1,1.000,4.500,1,5,16.0,4.0,-0.512566,-0.163155,14.00000,0.000000,145,19.2
1782513126172,847.324,1,4.500,1.000,1,5,16.0,4.0,0.585169,0.186265,-14.00000,0.000000,147,19.2
1782513210443,931.595,1,1.000,4.500,1,5,16.0,4.0,-0.524581,-0.166979,14.00000,0.000000,146,19.2
1782513294748,1015.900,1,4.500,1.000,1,5,16.0,4.0,0.551532,0.175558,-14.00000,0.000000,146,19.1
1782513378979,1100.131,1,1.000,4.500,1,5,16.0,4.0,-0.574110,-0.182745,14.00000,0.000000,145,19.2
1782513463284,1184.436,1,4.500,1.000,1,5,16.0,4.0,0.628018,0.199904,-14.00000,0.000000,148,18.9
1782513547514,1268.666,1,1.000,4.500,1,5,16.0,4.0,-0.550174,-0.175126,14.00000,0.000000,145,19.2
1782513631821,1352.973,1,4.500,1.000,1,5,16.0,4.0,0.580126,0.184660,-14.00000,0.000000,146,19.0
1782513716074,1437.226,1,1.000,4.500,1,5,16.0,4.0,-0.580606,-0.184813,14.00000,0.000000,147,19.2
1782513800368,1521.520,1,4.500,1.000,1,5,16.0,4.0,0.718144,0.228592,-14.00000,0.000000,149,18.9
1782513921152,1642.304,1,2.750,3.500,3,5,6.0,0.5,0.051157,0.016284,1.50000,0.000000,51,19.1
1782513947420,1668.572,1,3.500,2.750,3,5,6.0,0.5,-0.109558,-0.034873,-1.50000,0.000000,51,19.2
1782513977713,1698.865,1,2.750,3.500,3,5,6.0,0.5,-0.029625,-0.009430,1.50000,0.000000,51,19.4
1782514007918,1729.070,1,3.500,2.750,3,5,6.0,0.5,-0.105817,-0.033683,-1.50000,0.000000,51,19.4
1782514038145,1759.297,1,2.750,3.500,3,5,6.0,0.5,0.051363,0.016349,1.50000,0.000000,51,19.5
1782514068377,1789.529,1,3.500,2.750,3,5,6.0,0.5,-0.160720,-0.051159,-1.50000,0.000000,51,19.4
1782514098579,1819.731,1,2.750,3.500,3,5,6.0,0.5,-0.027157,-0.008644,1.50000,0.000000,51,19.4
1782514128762,1849.914,1,3.500,2.750,3,5,6.0,0.5,-0.293083,-0.093291,-1.50000,0.000000,51,19.5
1782514158945,1880.097,1,2.750,3.500,3,5,6.0,0.5,0.075853,0.024145,1.50000,0.000000,51,19.5
1782514189195,1910.347,1,3.500,2.750,3,5,6.0,0.5,-0.177589,-0.056528,-1.50000,0.000000,51,19.5
1782514218529,1939.681,1,2.000,3.500,3,5,6.0,0.5,-0.750062,-0.238752,3.00000,0.000000,63,19.4
1782514248740,1969.892,1,3.500,2.000,3,5,6.0,0.5,0.799732,0.254563,-3.00000,0.000000,63,19.4
1782514279015,2000.167,1,2.000,3.500,3,5,6.0,0.5,-0.775966,-0.246998,3.00000,0.000000,66,11.9
1782514309457,2030.609,1,3.500,2.000,3,5,6.0,0.5,1.130459,0.359836,-3.00000,0.000000,69,11.9
1782514339875,2061.027,1,2.000,3.500,3,5,6.0,0.5,-0.749268,-0.238500,3.00000,0.000000,69,11.9
1782514370236,2091.388,1,3.500,2.000,3,5,6.0,0.5,0.631363,0.200969,-3.00000,0.000000,69,11.9
1782514400594,2121.746,1,2.000,3.500,3,5,6.0,0.5,-0.792254,-0.252182,3.00000,0.000000,69,11.9
